node,alpha,func_vals
Lateralorbitofrontal,0.548038243177325,10.573405183743887
Lingual,0.07928824317732497,6.696805708514351
Putamen,0.579288243177325,6.229682795212808
Superiorparietal,0.829288243177325,3.445504224732413
Thalamus_Proper,0.32928824317732497,7.0624986563864045
Supramarginal,0.954288243177325,3.8787268655041798
Precentral,0.45428824317732497,9.633653619345546
Amygdala,0.20428824317732497,3.286746079592889
Pallidum,0.704288243177325,5.068513092669021
Temporalpole,0.766788243177325,3.363991880905579
Parsorbitalis,0.26678824317732497,13.178429306363007
Middletemporal,0.01678824317732497,4.229196729857888
Insula,0.516788243177325,5.876908734823738
Superiorfrontal,0.14178824317732497,14.157643353762072
Transversetemporal,0.641788243177325,3.3891952293679886
Postcentral,0.891788243177325,4.01699128498675
Superiortemporal,0.39178824317732497,3.575792150227559
